ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,String/1/Message,String/1/_value,String/1/_role,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath,SourceLine/9/Message,SourceLine/9/_classname,SourceLine/9/_start,SourceLine/9/_end,SourceLine/9/_startBytecode,SourceLine/9/_endBytecode,SourceLine/9/_sourcefile,SourceLine/9/_sourcepath,SourceLine/9/_relSourcepath,SourceLine/10/Message,SourceLine/10/_classname,SourceLine/10/_start,SourceLine/10/_end,SourceLine/10/_startBytecode,SourceLine/10/_endBytecode,SourceLine/10/_sourcefile,SourceLine/10/_sourcepath,SourceLine/10/_relSourcepath,SourceLine/11/Message,SourceLine/11/_classname,SourceLine/11/_start,SourceLine/11/_end,SourceLine/11/_startBytecode,SourceLine/11/_endBytecode,SourceLine/11/_sourcefile,SourceLine/11/_sourcepath,SourceLine/11/_relSourcepath,SourceLine/12/Message,SourceLine/12/_classname,SourceLine/12/_start,SourceLine/12/_end,SourceLine/12/_startBytecode,SourceLine/12/_endBytecode,SourceLine/12/_sourcefile,SourceLine/12/_sourcepath,SourceLine/12/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalPxeResourceBase.java,com.cloud.baremetal.networkservice.BaremetalPxeResourceBase,BaremetalPxeResourceBase.java,com/cloud/baremetal/networkservice/BaremetalPxeResourceBase.java,java/com/cloud/baremetal/networkservice/BaremetalPxeResourceBase.java,In class com.cloud.baremetal.networkservice.BaremetalPxeResourceBase,com.cloud.baremetal.networkservice.BaremetalPxeResourceBase,true,com.cloud.baremetal.networkservice.BaremetalPxeResourceBase,87,88,0,97,BaremetalPxeResourceBase.java,com/cloud/baremetal/networkservice/BaremetalPxeResourceBase.java,java/com/cloud/baremetal/networkservice/BaremetalPxeResourceBase.java,In method com.cloud.baremetal.networkservice.BaremetalPxeResourceBase.execute(ReadyCommand),com.cloud.baremetal.networkservice.BaremetalPxeResourceBase,execute,(Lcom/cloud/agent/api/ReadyCommand;)Lcom/cloud/agent/api/ReadyAnswer;,false,true,At BaremetalPxeResourceBase.java:[line 87],com.cloud.baremetal.networkservice.BaremetalPxeResourceBase,true,87,87,30,30,BaremetalPxeResourceBase.java,com/cloud/baremetal/networkservice/BaremetalPxeResourceBase.java,java/com/cloud/baremetal/networkservice/BaremetalPxeResourceBase.java,At BaremetalPxeResourceBase.java:[line 87],com.cloud.baremetal.networkservice.BaremetalPxeResourceBase,87,87,27,27,BaremetalPxeResourceBase.java,com/cloud/baremetal/networkservice/BaremetalPxeResourceBase.java,java/com/cloud/baremetal/networkservice/BaremetalPxeResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e44a1e5e2d2a71e58af7f2564a99c5f2,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Force10BaremetalSwitchBackend.java,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In class com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,96,159,0,1526,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In method com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend.prepareVlan(BaremetalVlanStruct),com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,prepareVlan,(Lcom/cloud/baremetal/networkservice/BaremetalVlanStruct;)V,false,true,At Force10BaremetalSwitchBackend.java:[line 100],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,100,100,82,82,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,At Force10BaremetalSwitchBackend.java:[line 96],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,96,96,24,24,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6b48cbd80fb068963c4d609153baad3b,0,5,117,At Force10BaremetalSwitchBackend.java:[line 100],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,100,100,79,79,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Force10BaremetalSwitchBackend.java,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In class com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,96,159,0,1526,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In method com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend.prepareVlan(BaremetalVlanStruct),com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,prepareVlan,(Lcom/cloud/baremetal/networkservice/BaremetalVlanStruct;)V,false,true,At Force10BaremetalSwitchBackend.java:[line 111],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,111,111,272,272,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,At Force10BaremetalSwitchBackend.java:[line 109],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,109,109,227,227,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6b48cbd80fb068963c4d609153baad3b,1,5,117,At Force10BaremetalSwitchBackend.java:[line 110],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,110,110,246,246,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,At Force10BaremetalSwitchBackend.java:[line 111],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,111,111,269,269,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Force10BaremetalSwitchBackend.java,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In class com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,96,159,0,1526,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In method com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend.prepareVlan(BaremetalVlanStruct),com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,prepareVlan,(Lcom/cloud/baremetal/networkservice/BaremetalVlanStruct;)V,false,true,At Force10BaremetalSwitchBackend.java:[line 117],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,117,117,415,415,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,At Force10BaremetalSwitchBackend.java:[line 117],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,117,117,412,412,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6b48cbd80fb068963c4d609153baad3b,2,5,117,At Force10BaremetalSwitchBackend.java:[line 118],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,118,118,400,400,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Force10BaremetalSwitchBackend.java,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In class com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,96,159,0,1526,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In method com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend.prepareVlan(BaremetalVlanStruct),com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,prepareVlan,(Lcom/cloud/baremetal/networkservice/BaremetalVlanStruct;)V,false,true,At Force10BaremetalSwitchBackend.java:[line 129],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,129,129,589,589,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,At Force10BaremetalSwitchBackend.java:[line 129],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,129,129,586,586,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6b48cbd80fb068963c4d609153baad3b,3,5,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Force10BaremetalSwitchBackend.java,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In class com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,96,159,0,1526,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In method com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend.prepareVlan(BaremetalVlanStruct),com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,prepareVlan,(Lcom/cloud/baremetal/networkservice/BaremetalVlanStruct;)V,false,true,At Force10BaremetalSwitchBackend.java:[line 146],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,146,146,758,758,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,At Force10BaremetalSwitchBackend.java:[line 144],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,144,144,703,703,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6b48cbd80fb068963c4d609153baad3b,4,5,117,At Force10BaremetalSwitchBackend.java:[line 145],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,145,145,732,732,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,At Force10BaremetalSwitchBackend.java:[line 146],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,146,146,755,755,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Force10BaremetalSwitchBackend.java,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In class com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,96,159,0,1526,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In method com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend.prepareVlan(BaremetalVlanStruct),com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,prepareVlan,(Lcom/cloud/baremetal/networkservice/BaremetalVlanStruct;)V,false,true,At Force10BaremetalSwitchBackend.java:[line 152],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,152,152,908,908,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,At Force10BaremetalSwitchBackend.java:[line 152],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,152,152,905,905,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6b48cbd80fb068963c4d609153baad3b,5,5,117,At Force10BaremetalSwitchBackend.java:[line 153],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,153,153,893,893,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Force10BaremetalSwitchBackend.java,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In class com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,163,214,0,1133,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In method com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend.removePortFromVlan(BaremetalVlanStruct),com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,removePortFromVlan,(Lcom/cloud/baremetal/networkservice/BaremetalVlanStruct;)V,false,true,At Force10BaremetalSwitchBackend.java:[line 166],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,166,166,66,66,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,At Force10BaremetalSwitchBackend.java:[line 163],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,163,163,24,24,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f37e622a406e6706ca7cba5f05030a1c,0,3,117,At Force10BaremetalSwitchBackend.java:[line 165],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,165,165,39,39,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,At Force10BaremetalSwitchBackend.java:[line 166],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,166,166,63,63,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Force10BaremetalSwitchBackend.java,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In class com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,163,214,0,1133,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In method com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend.removePortFromVlan(BaremetalVlanStruct),com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,removePortFromVlan,(Lcom/cloud/baremetal/networkservice/BaremetalVlanStruct;)V,false,true,At Force10BaremetalSwitchBackend.java:[line 169],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,169,169,138,138,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,At Force10BaremetalSwitchBackend.java:[line 169],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,169,169,135,135,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f37e622a406e6706ca7cba5f05030a1c,1,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Force10BaremetalSwitchBackend.java,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In class com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,163,214,0,1133,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In method com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend.removePortFromVlan(BaremetalVlanStruct),com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,removePortFromVlan,(Lcom/cloud/baremetal/networkservice/BaremetalVlanStruct;)V,false,true,At Force10BaremetalSwitchBackend.java:[line 202],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,202,202,429,429,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,At Force10BaremetalSwitchBackend.java:[line 163],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,163,163,24,24,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f37e622a406e6706ca7cba5f05030a1c,2,3,117,At Force10BaremetalSwitchBackend.java:[line 201],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,201,201,402,402,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,At Force10BaremetalSwitchBackend.java:[line 202],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,202,202,426,426,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
