ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/_primary,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,String/1/Message,String/1/_value,String/1/_role
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,1106,1128,0,966,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,"In method com.cloud.upgrade.dao.Upgrade218to22.updateDhcpServerData(Connection, Long, long, Long, String)",com.cloud.upgrade.dao.Upgrade218to22,updateDhcpServerData,(Ljava/sql/Connection;Ljava/lang/Long;JLjava/lang/Long;Ljava/lang/String;)V,false,true,At Upgrade218to22.java:[line 1121],com.cloud.upgrade.dao.Upgrade218to22,true,1121,1121,152,152,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 1121],com.cloud.upgrade.dao.Upgrade218to22,1121,1121,149,149,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3c6f05d8a45140a292ee2f8f2ce0a59c,0,2,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,1106,1128,0,966,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,"In method com.cloud.upgrade.dao.Upgrade218to22.updateDhcpServerData(Connection, Long, long, Long, String)",com.cloud.upgrade.dao.Upgrade218to22,updateDhcpServerData,(Ljava/sql/Connection;Ljava/lang/Long;JLjava/lang/Long;Ljava/lang/String;)V,false,true,At Upgrade218to22.java:[line 1123],com.cloud.upgrade.dao.Upgrade218to22,true,1123,1123,200,200,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 1123],com.cloud.upgrade.dao.Upgrade218to22,1123,1123,197,197,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3c6f05d8a45140a292ee2f8f2ce0a59c,1,2,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,1106,1128,0,966,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,"In method com.cloud.upgrade.dao.Upgrade218to22.updateDhcpServerData(Connection, Long, long, Long, String)",com.cloud.upgrade.dao.Upgrade218to22,updateDhcpServerData,(Ljava/sql/Connection;Ljava/lang/Long;JLjava/lang/Long;Ljava/lang/String;)V,false,true,At Upgrade218to22.java:[line 1125],com.cloud.upgrade.dao.Upgrade218to22,true,1125,1125,250,250,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 1125],com.cloud.upgrade.dao.Upgrade218to22,1125,1125,247,247,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3c6f05d8a45140a292ee2f8f2ce0a59c,2,2,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,1005,1011,0,424,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,"In method com.cloud.upgrade.dao.Upgrade218to22.updateNetworkForRouter(Connection, Object[], long)",com.cloud.upgrade.dao.Upgrade218to22,updateNetworkForRouter,(Ljava/sql/Connection;[Ljava/lang/Object;J)V,false,true,At Upgrade218to22.java:[line 1010],com.cloud.upgrade.dao.Upgrade218to22,true,1010,1010,175,175,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 1010],com.cloud.upgrade.dao.Upgrade218to22,1010,1010,172,172,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4f8c00c43610ede7c3a8eac32ec2afb0,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,972,978,0,284,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,"In method com.cloud.upgrade.dao.Upgrade218to22.updateRouters(Connection, Long, long, long, ArrayList)",com.cloud.upgrade.dao.Upgrade218to22,updateRouters,(Ljava/sql/Connection;Ljava/lang/Long;JJLjava/util/ArrayList;)V,false,true,At Upgrade218to22.java:[line 973],com.cloud.upgrade.dao.Upgrade218to22,true,973,973,51,51,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 973],com.cloud.upgrade.dao.Upgrade218to22,973,973,48,48,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,174a15a2e4960d6042b5fffec932321a,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,1166,1245,0,5364,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In method com.cloud.upgrade.dao.Upgrade218to22.updateUserStats(Connection),com.cloud.upgrade.dao.Upgrade218to22,updateUserStats,(Ljava/sql/Connection;)V,false,true,At Upgrade218to22.java:[line 1207],com.cloud.upgrade.dao.Upgrade218to22,true,1207,1207,560,560,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 1207],com.cloud.upgrade.dao.Upgrade218to22,1207,1207,557,557,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,966d3dcbe1a6514033d6bcb904cb921,0,1,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,1166,1245,0,5364,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In method com.cloud.upgrade.dao.Upgrade218to22.updateUserStats(Connection),com.cloud.upgrade.dao.Upgrade218to22,updateUserStats,(Ljava/sql/Connection;)V,false,true,At Upgrade218to22.java:[line 1216],com.cloud.upgrade.dao.Upgrade218to22,true,1216,1216,660,660,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 1216],com.cloud.upgrade.dao.Upgrade218to22,1216,1216,657,657,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,966d3dcbe1a6514033d6bcb904cb921,1,1,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,1166,1245,0,5364,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In method com.cloud.upgrade.dao.Upgrade218to22.updateUserStats(Connection),com.cloud.upgrade.dao.Upgrade218to22,updateUserStats,(Ljava/sql/Connection;)V,false,true,At Upgrade218to22.java:[line 1223],com.cloud.upgrade.dao.Upgrade218to22,true,1223,1223,1136,1136,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 1223],com.cloud.upgrade.dao.Upgrade218to22,1223,1223,1133,1133,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,960fdeb6a9eb59bd8ed418fdd0bf9eeb,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,368,448,0,4817,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,"In method com.cloud.upgrade.dao.Upgrade218to22.upgradeConsoleProxy(Connection, long, long, long, long, long, String)",com.cloud.upgrade.dao.Upgrade218to22,upgradeConsoleProxy,(Ljava/sql/Connection;JJJJJLjava/lang/String;)V,false,true,At Upgrade218to22.java:[line 368],com.cloud.upgrade.dao.Upgrade218to22,true,368,368,23,23,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 368],com.cloud.upgrade.dao.Upgrade218to22,368,368,20,20,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7579e93e5f1ed7aabae66d0c4e0e94dd,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,620,665,0,2882,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,"In method com.cloud.upgrade.dao.Upgrade218to22.upgradeDirectUserIpAddress(Connection, long, long, String)",com.cloud.upgrade.dao.Upgrade218to22,upgradeDirectUserIpAddress,(Ljava/sql/Connection;JJLjava/lang/String;)V,false,true,At Upgrade218to22.java:[line 620],com.cloud.upgrade.dao.Upgrade218to22,true,620,620,42,42,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 620],com.cloud.upgrade.dao.Upgrade218to22,620,620,39,39,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,26aff139b40908316de83375d6d18b46,0,2,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,620,665,0,2882,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,"In method com.cloud.upgrade.dao.Upgrade218to22.upgradeDirectUserIpAddress(Connection, long, long, String)",com.cloud.upgrade.dao.Upgrade218to22,upgradeDirectUserIpAddress,(Ljava/sql/Connection;JJLjava/lang/String;)V,false,true,At Upgrade218to22.java:[line 641],com.cloud.upgrade.dao.Upgrade218to22,true,641,641,351,351,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 641],com.cloud.upgrade.dao.Upgrade218to22,641,641,348,348,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,26aff139b40908316de83375d6d18b46,1,2,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,620,665,0,2882,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,"In method com.cloud.upgrade.dao.Upgrade218to22.upgradeDirectUserIpAddress(Connection, long, long, String)",com.cloud.upgrade.dao.Upgrade218to22,upgradeDirectUserIpAddress,(Ljava/sql/Connection;JJLjava/lang/String;)V,false,true,At Upgrade218to22.java:[line 642],com.cloud.upgrade.dao.Upgrade218to22,true,642,642,394,394,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 642],com.cloud.upgrade.dao.Upgrade218to22,642,642,391,391,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,26aff139b40908316de83375d6d18b46,2,2,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,215,273,0,3021,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,"In method com.cloud.upgrade.dao.Upgrade218to22.upgradeDomR(Connection, long, long, Long, long, long, String, String)",com.cloud.upgrade.dao.Upgrade218to22,upgradeDomR,(Ljava/sql/Connection;JJLjava/lang/Long;JJLjava/lang/String;Ljava/lang/String;)V,false,true,At Upgrade218to22.java:[line 215],com.cloud.upgrade.dao.Upgrade218to22,true,215,215,23,23,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 215],com.cloud.upgrade.dao.Upgrade218to22,215,215,20,20,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d40989691b89201c7dafac0648ee9134,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,1345,1461,0,6150,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In method com.cloud.upgrade.dao.Upgrade218to22.upgradeLoadBalancingRules(Connection),com.cloud.upgrade.dao.Upgrade218to22,upgradeLoadBalancingRules,(Ljava/sql/Connection;)V,false,true,At Upgrade218to22.java:[line 1361],com.cloud.upgrade.dao.Upgrade218to22,true,1361,1361,177,177,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 1361],com.cloud.upgrade.dao.Upgrade218to22,1361,1361,174,174,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,cc72a9c6eed8610ef6d01ea93aab2237,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,1345,1461,0,6150,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In method com.cloud.upgrade.dao.Upgrade218to22.upgradeLoadBalancingRules(Connection),com.cloud.upgrade.dao.Upgrade218to22,upgradeLoadBalancingRules,(Ljava/sql/Connection;)V,false,true,At Upgrade218to22.java:[line 1385],com.cloud.upgrade.dao.Upgrade218to22,true,1385,1385,595,595,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 1385],com.cloud.upgrade.dao.Upgrade218to22,1385,1385,592,592,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e9e6d3ddab7295b3d28b96e0acfc440d,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,1249,1341,0,4148,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In method com.cloud.upgrade.dao.Upgrade218to22.upgradePortForwardingRules(Connection),com.cloud.upgrade.dao.Upgrade218to22,upgradePortForwardingRules,(Ljava/sql/Connection;)V,false,true,At Upgrade218to22.java:[line 1266],com.cloud.upgrade.dao.Upgrade218to22,true,1266,1266,177,177,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 1266],com.cloud.upgrade.dao.Upgrade218to22,1266,1266,174,174,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ab6b3e3ffe5f92b41695dab4143d22f9,0,1,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Upgrade218to22.java,com.cloud.upgrade.dao.Upgrade218to22,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In class com.cloud.upgrade.dao.Upgrade218to22,com.cloud.upgrade.dao.Upgrade218to22,true,com.cloud.upgrade.dao.Upgrade218to22,1249,1341,0,4148,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,In method com.cloud.upgrade.dao.Upgrade218to22.upgradePortForwardingRules(Connection),com.cloud.upgrade.dao.Upgrade218to22,upgradePortForwardingRules,(Ljava/sql/Connection;)V,false,true,At Upgrade218to22.java:[line 1278],com.cloud.upgrade.dao.Upgrade218to22,true,1278,1278,318,318,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,At Upgrade218to22.java:[line 1278],com.cloud.upgrade.dao.Upgrade218to22,1278,1278,315,315,Upgrade218to22.java,com/cloud/upgrade/dao/Upgrade218to22.java,java/com/cloud/upgrade/dao/Upgrade218to22.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e3b8d840b685a1b273184a53ee48a54,0,0,117,,,,,,,,,,,,,,,,,,,,,,
