ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,255,280,0,547,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.cloneVolumeFromBaseTemplate(CopyCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,cloneVolumeFromBaseTemplate,(Lorg/apache/cloudstack/storage/command/CopyCommand;)Lorg/apache/cloudstack/storage/command/CopyCmdAnswer;,false,true,At Ovm3StorageProcessor.java:[line 279],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,279,279,278,278,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 278],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,278,278,269,269,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3001c23b2d1bee594fa5417354608f28,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,197,239,0,911,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.copyTemplateToPrimaryStorage(CopyCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,copyTemplateToPrimaryStorage,(Lorg/apache/cloudstack/storage/command/CopyCommand;)Lorg/apache/cloudstack/storage/command/CopyCmdAnswer;,false,true,At Ovm3StorageProcessor.java:[line 197],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,197,197,26,26,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 197],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,197,197,23,23,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3f6e7ed393e6ab62ba67b04c0d3e4205,0,1,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,197,239,0,911,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.copyTemplateToPrimaryStorage(CopyCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,copyTemplateToPrimaryStorage,(Lorg/apache/cloudstack/storage/command/CopyCommand;)Lorg/apache/cloudstack/storage/command/CopyCmdAnswer;,false,true,At Ovm3StorageProcessor.java:[line 226],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,226,226,380,380,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 227],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,227,227,377,377,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3f6e7ed393e6ab62ba67b04c0d3e4205,1,1,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,197,239,0,911,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.copyTemplateToPrimaryStorage(CopyCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,copyTemplateToPrimaryStorage,(Lorg/apache/cloudstack/storage/command/CopyCommand;)Lorg/apache/cloudstack/storage/command/CopyCmdAnswer;,false,true,At Ovm3StorageProcessor.java:[line 238],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,238,238,467,467,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 237],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,237,237,456,456,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,174c9dceecd7a6393a73ef8a499c66a5,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,296,297,0,93,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.copyVolumeFromImageCacheToPrimary(CopyCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,copyVolumeFromImageCacheToPrimary,(Lorg/apache/cloudstack/storage/command/CopyCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 296],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,296,296,26,26,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 296],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,296,296,23,23,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e4c61a1f2b912eb6a19578a094a56b8f,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,247,248,0,93,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.copyVolumeFromPrimaryToSecondary(CopyCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,copyVolumeFromPrimaryToSecondary,(Lorg/apache/cloudstack/storage/command/CopyCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 247],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,247,247,26,26,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 247],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,247,247,23,23,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,fa99ac13d194b7cda7e33026e94d198a,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,587,620,0,738,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.createSnapshot(CreateObjectCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,createSnapshot,(Lorg/apache/cloudstack/storage/command/CreateObjectCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 587],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,587,587,26,26,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 587],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,587,587,23,23,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,de4ba454a3445dbf391c2fff9e23c2d8,0,1,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,587,620,0,738,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.createSnapshot(CreateObjectCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,createSnapshot,(Lorg/apache/cloudstack/storage/command/CreateObjectCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 612],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,612,612,285,285,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 612],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,612,612,282,282,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,de4ba454a3445dbf391c2fff9e23c2d8,1,1,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,304,335,0,662,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.createTemplateFromSnapshot(CopyCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,createTemplateFromSnapshot,(Lorg/apache/cloudstack/storage/command/CopyCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 304],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,304,304,26,26,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 304],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,304,304,23,23,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,28384d0bf0796c70850e41653b77c7a2,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,304,335,0,662,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.createTemplateFromSnapshot(CopyCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,createTemplateFromSnapshot,(Lorg/apache/cloudstack/storage/command/CopyCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 334],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,334,334,337,337,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 333],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,333,333,328,328,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b4e9ec405219c608843783b0e2f650a3,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,288,289,0,93,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.createTemplateFromVolume(CopyCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,createTemplateFromVolume,(Lorg/apache/cloudstack/storage/command/CopyCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 288],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,288,288,26,26,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 288],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,288,288,23,23,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,57eb01891baf0a1e4e5d4b521cb7b61f,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,541,569,0,656,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.createVolume(CreateObjectCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,createVolume,(Lorg/apache/cloudstack/storage/command/CreateObjectCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 541],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,541,541,26,26,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 541],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,541,541,23,23,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,122303d05138f3bceae27306bec2b73a,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,541,569,0,656,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.createVolume(CreateObjectCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,createVolume,(Lorg/apache/cloudstack/storage/command/CreateObjectCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 568],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,568,568,268,268,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 568],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,568,568,263,263,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b10b837d29cf125198ae4cbff3021ad4,0,0,117,,,,,,,,,,,,,,,,,,,,,
