ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,String/0/Message,String/0/_value,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/_role,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In JavaStorageLayer.java,com.cloud.storage.JavaStorageLayer,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,In class com.cloud.storage.JavaStorageLayer,com.cloud.storage.JavaStorageLayer,true,com.cloud.storage.JavaStorageLayer,249,250,0,79,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,In method com.cloud.storage.JavaStorageLayer.isFile(String),com.cloud.storage.JavaStorageLayer,isFile,(Ljava/lang/String;)Z,false,true,At JavaStorageLayer.java:[line 249],com.cloud.storage.JavaStorageLayer,true,249,249,5,5,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,f3c373fc346cdb715c68f420d516c494,0,0,22,,,,,,,,,,Sink method,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In JavaStorageLayer.java,com.cloud.storage.JavaStorageLayer,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,In class com.cloud.storage.JavaStorageLayer,com.cloud.storage.JavaStorageLayer,true,com.cloud.storage.JavaStorageLayer,131,140,0,211,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,In method com.cloud.storage.JavaStorageLayer.listFiles(String),com.cloud.storage.JavaStorageLayer,listFiles,(Ljava/lang/String;)[Ljava/lang/String;,false,true,At JavaStorageLayer.java:[line 131],com.cloud.storage.JavaStorageLayer,true,131,131,5,5,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,492872b50b8d252ba6de67a275015995,0,0,22,,,,,,,,,,Sink method,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In JavaStorageLayer.java,com.cloud.storage.JavaStorageLayer,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,In class com.cloud.storage.JavaStorageLayer,com.cloud.storage.JavaStorageLayer,true,com.cloud.storage.JavaStorageLayer,145,155,0,281,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,"In method com.cloud.storage.JavaStorageLayer.listMountPointsByMsHost(String, long)",com.cloud.storage.JavaStorageLayer,listMountPointsByMsHost,(Ljava/lang/String;J)Ljava/util/List;,false,true,At JavaStorageLayer.java:[line 146],com.cloud.storage.JavaStorageLayer,true,146,146,14,14,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,b49218eb929eb9e7faecf9f02a072253,0,0,22,,,,,,,,,,Sink method,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In JavaStorageLayer.java,com.cloud.storage.JavaStorageLayer,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,In class com.cloud.storage.JavaStorageLayer,com.cloud.storage.JavaStorageLayer,true,com.cloud.storage.JavaStorageLayer,160,171,0,235,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,In method com.cloud.storage.JavaStorageLayer.mkdir(String),com.cloud.storage.JavaStorageLayer,mkdir,(Ljava/lang/String;)Z,false,true,At JavaStorageLayer.java:[line 161],com.cloud.storage.JavaStorageLayer,true,161,161,12,12,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,ddf9e84732d251562dd4a35d251095cf,0,0,22,At JavaStorageLayer.java:[line 186],com.cloud.storage.JavaStorageLayer,186,186,55,55,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,Sink method,,,,At JavaStorageLayer.java:[line 187],com.cloud.storage.JavaStorageLayer,187,187,61,61,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In JavaStorageLayer.java,com.cloud.storage.JavaStorageLayer,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,In class com.cloud.storage.JavaStorageLayer,com.cloud.storage.JavaStorageLayer,true,com.cloud.storage.JavaStorageLayer,197,217,0,385,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,In method com.cloud.storage.JavaStorageLayer.mkdirs(String),com.cloud.storage.JavaStorageLayer,mkdirs,(Ljava/lang/String;)Z,false,true,At JavaStorageLayer.java:[line 198],com.cloud.storage.JavaStorageLayer,true,198,198,12,12,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,9178b76a4ec9702e89f89dc5d1f6e517,0,0,22,,,,,,,,,,Sink method,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In JavaStorageLayer.java,com.cloud.storage.JavaStorageLayer,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,In class com.cloud.storage.JavaStorageLayer,com.cloud.storage.JavaStorageLayer,true,com.cloud.storage.JavaStorageLayer,197,217,0,385,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,In method com.cloud.storage.JavaStorageLayer.mkdirs(String),com.cloud.storage.JavaStorageLayer,mkdirs,(Ljava/lang/String;)Z,false,true,At JavaStorageLayer.java:[line 207],com.cloud.storage.JavaStorageLayer,true,207,207,77,77,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,918d7dfa41dcfd3646041a59cfd9133d,0,0,22,At JavaStorageLayer.java:[line 206],com.cloud.storage.JavaStorageLayer,206,206,42,42,JavaStorageLayer.java,com/cloud/storage/JavaStorageLayer.java,java/com/cloud/storage/JavaStorageLayer.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In StorageSubsystemCommandHandlerBase.java,com.cloud.storage.resource.StorageSubsystemCommandHandlerBase,StorageSubsystemCommandHandlerBase.java,com/cloud/storage/resource/StorageSubsystemCommandHandlerBase.java,java/com/cloud/storage/resource/StorageSubsystemCommandHandlerBase.java,In class com.cloud.storage.resource.StorageSubsystemCommandHandlerBase,com.cloud.storage.resource.StorageSubsystemCommandHandlerBase,true,com.cloud.storage.resource.StorageSubsystemCommandHandlerBase,116,126,0,262,StorageSubsystemCommandHandlerBase.java,com/cloud/storage/resource/StorageSubsystemCommandHandlerBase.java,java/com/cloud/storage/resource/StorageSubsystemCommandHandlerBase.java,In method com.cloud.storage.resource.StorageSubsystemCommandHandlerBase.execute(CreateObjectCommand),com.cloud.storage.resource.StorageSubsystemCommandHandlerBase,execute,(Lorg/apache/cloudstack/storage/command/CreateObjectCommand;)Lcom/cloud/agent/api/Answer;,false,true,At StorageSubsystemCommandHandlerBase.java:[line 125],com.cloud.storage.resource.StorageSubsystemCommandHandlerBase,true,125,125,101,101,StorageSubsystemCommandHandlerBase.java,com/cloud/storage/resource/StorageSubsystemCommandHandlerBase.java,java/com/cloud/storage/resource/StorageSubsystemCommandHandlerBase.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,51becdb4b5a194945cddd570568b562a,0,0,117,At StorageSubsystemCommandHandlerBase.java:[line 125],com.cloud.storage.resource.StorageSubsystemCommandHandlerBase,125,125,98,98,StorageSubsystemCommandHandlerBase.java,com/cloud/storage/resource/StorageSubsystemCommandHandlerBase.java,java/com/cloud/storage/resource/StorageSubsystemCommandHandlerBase.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In FtpTemplateUploader.java,com.cloud.storage.template.FtpTemplateUploader,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,In class com.cloud.storage.template.FtpTemplateUploader,com.cloud.storage.template.FtpTemplateUploader,true,com.cloud.storage.template.FtpTemplateUploader,140,147,0,172,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,In method com.cloud.storage.template.FtpTemplateUploader.run(),com.cloud.storage.template.FtpTemplateUploader,run,()V,false,true,At FtpTemplateUploader.java:[line 142],com.cloud.storage.template.FtpTemplateUploader,true,142,142,39,39,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8ce7a3da4b9a538d44928eb2c4c0b735,0,0,117,At FtpTemplateUploader.java:[line 142],com.cloud.storage.template.FtpTemplateUploader,142,142,35,35,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In FtpTemplateUploader.java,com.cloud.storage.template.FtpTemplateUploader,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,In class com.cloud.storage.template.FtpTemplateUploader,com.cloud.storage.template.FtpTemplateUploader,true,com.cloud.storage.template.FtpTemplateUploader,60,134,0,1208,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,In method com.cloud.storage.template.FtpTemplateUploader.upload(TemplateUploader$UploadCompleteCallback),com.cloud.storage.template.FtpTemplateUploader,upload,(Lcom/cloud/storage/template/TemplateUploader$UploadCompleteCallback;)J,false,true,At FtpTemplateUploader.java:[line 113],com.cloud.storage.template.FtpTemplateUploader,true,113,113,321,321,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,Sink method Logger.error(...),Logger.error(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e1ec025cecf63562efba691a4f80cb9c,0,1,117,At FtpTemplateUploader.java:[line 113],com.cloud.storage.template.FtpTemplateUploader,113,113,318,318,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In FtpTemplateUploader.java,com.cloud.storage.template.FtpTemplateUploader,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,In class com.cloud.storage.template.FtpTemplateUploader,com.cloud.storage.template.FtpTemplateUploader,true,com.cloud.storage.template.FtpTemplateUploader,60,134,0,1208,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,In method com.cloud.storage.template.FtpTemplateUploader.upload(TemplateUploader$UploadCompleteCallback),com.cloud.storage.template.FtpTemplateUploader,upload,(Lcom/cloud/storage/template/TemplateUploader$UploadCompleteCallback;)J,false,true,At FtpTemplateUploader.java:[line 117],com.cloud.storage.template.FtpTemplateUploader,true,117,117,404,404,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,Sink method Logger.error(...),Logger.error(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e1ec025cecf63562efba691a4f80cb9c,1,1,117,At FtpTemplateUploader.java:[line 117],com.cloud.storage.template.FtpTemplateUploader,117,117,401,401,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In FtpTemplateUploader.java,com.cloud.storage.template.FtpTemplateUploader,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,In class com.cloud.storage.template.FtpTemplateUploader,com.cloud.storage.template.FtpTemplateUploader,true,com.cloud.storage.template.FtpTemplateUploader,60,134,0,1208,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,In method com.cloud.storage.template.FtpTemplateUploader.upload(TemplateUploader$UploadCompleteCallback),com.cloud.storage.template.FtpTemplateUploader,upload,(Lcom/cloud/storage/template/TemplateUploader$UploadCompleteCallback;)J,false,true,At FtpTemplateUploader.java:[line 89],com.cloud.storage.template.FtpTemplateUploader,true,89,89,91,91,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,85d156d3f47ca9584ba82ed59f24aa22,0,0,22,At FtpTemplateUploader.java:[line 89],com.cloud.storage.template.FtpTemplateUploader,89,89,88,88,FtpTemplateUploader.java,com/cloud/storage/template/FtpTemplateUploader.java,java/com/cloud/storage/template/FtpTemplateUploader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In HttpTemplateDownloader.java,com.cloud.storage.template.HttpTemplateDownloader,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,In class com.cloud.storage.template.HttpTemplateDownloader,com.cloud.storage.template.HttpTemplateDownloader,true,com.cloud.storage.template.HttpTemplateDownloader,83,107,0,529,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,"In method new com.cloud.storage.template.HttpTemplateDownloader(StorageLayer, String, String, TemplateDownloader$DownloadCompleteCallback, long, String, String, Proxy, DownloadCommand$ResourceType)",com.cloud.storage.template.HttpTemplateDownloader,<init>,(Lcom/cloud/storage/StorageLayer;Ljava/lang/String;Ljava/lang/String;Lcom/cloud/storage/template/TemplateDownloader$DownloadCompleteCallback;JLjava/lang/String;Ljava/lang/String;Lcom/cloud/utils/net/Proxy;Lorg/apache/cloudstack/storage/command/DownloadCommand$ResourceType;)V,false,true,At HttpTemplateDownloader.java:[line 103],com.cloud.storage.template.HttpTemplateDownloader,true,103,103,176,176,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8bf6e49d37a030e7986b6b673bcfbd29,0,0,117,At HttpTemplateDownloader.java:[line 103],com.cloud.storage.template.HttpTemplateDownloader,103,103,173,173,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In HttpTemplateDownloader.java,com.cloud.storage.template.HttpTemplateDownloader,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,In class com.cloud.storage.template.HttpTemplateDownloader,com.cloud.storage.template.HttpTemplateDownloader,true,com.cloud.storage.template.HttpTemplateDownloader,274,281,0,141,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,In method com.cloud.storage.template.HttpTemplateDownloader.canHandleDownloadSize(),com.cloud.storage.template.HttpTemplateDownloader,canHandleDownloadSize,()Z,false,true,At HttpTemplateDownloader.java:[line 275],com.cloud.storage.template.HttpTemplateDownloader,true,275,275,49,49,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,Sink method Logger.info(...),Logger.info(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,63235f18ebc28b4ada71419bf550571c,0,0,117,At HttpTemplateDownloader.java:[line 275],com.cloud.storage.template.HttpTemplateDownloader,275,275,46,46,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In HttpTemplateDownloader.java,com.cloud.storage.template.HttpTemplateDownloader,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,In class com.cloud.storage.template.HttpTemplateDownloader,com.cloud.storage.template.HttpTemplateDownloader,true,com.cloud.storage.template.HttpTemplateDownloader,134,148,0,400,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,"In method com.cloud.storage.template.HttpTemplateDownloader.checkCredentials(String, String)",com.cloud.storage.template.HttpTemplateDownloader,checkCredentials,(Ljava/lang/String;Ljava/lang/String;)V,false,true,At HttpTemplateDownloader.java:[line 139],com.cloud.storage.template.HttpTemplateDownloader,true,139,139,135,135,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,Sink method Logger.info(...),Logger.info(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,bfefba7b7a36c164802ac6d61cf5fda1,0,1,117,At HttpTemplateDownloader.java:[line 139],com.cloud.storage.template.HttpTemplateDownloader,139,139,132,132,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In HttpTemplateDownloader.java,com.cloud.storage.template.HttpTemplateDownloader,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,In class com.cloud.storage.template.HttpTemplateDownloader,com.cloud.storage.template.HttpTemplateDownloader,true,com.cloud.storage.template.HttpTemplateDownloader,134,148,0,400,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,"In method com.cloud.storage.template.HttpTemplateDownloader.checkCredentials(String, String)",com.cloud.storage.template.HttpTemplateDownloader,checkCredentials,(Ljava/lang/String;Ljava/lang/String;)V,false,true,At HttpTemplateDownloader.java:[line 141],com.cloud.storage.template.HttpTemplateDownloader,true,141,141,181,181,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,Sink method Logger.info(...),Logger.info(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,bfefba7b7a36c164802ac6d61cf5fda1,1,1,117,At HttpTemplateDownloader.java:[line 141],com.cloud.storage.template.HttpTemplateDownloader,141,141,178,178,HttpTemplateDownloader.java,com/cloud/storage/template/HttpTemplateDownloader.java,java/com/cloud/storage/template/HttpTemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
