ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,Method/SourceLine/0/_synthetic,SourceLine/0/_synthetic,Class/SourceLine/0/_start,Class/SourceLine/0/_end,Class/SourceLine/0/_synthetic,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmCommand.java,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmCommand,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,369,390,0,352,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In method com.cloud.utils.cisco.n1kv.vsm.VsmCommand.getHello(),com.cloud.utils.cisco.n1kv.vsm.VsmCommand,getHello,()Ljava/lang/String;,true,true,At VsmCommand.java:[line 389],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,389,389,142,142,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,At VsmCommand.java:[line 389],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,389,389,139,139,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,21f0b92de0365d8064edfc95816e371c,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmCommand.java,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmCommand,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,336,363,0,491,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In method com.cloud.utils.cisco.n1kv.vsm.VsmCommand.getPolicyMap(String),com.cloud.utils.cisco.n1kv.vsm.VsmCommand,getPolicyMap,(Ljava/lang/String;)Ljava/lang/String;,true,true,At VsmCommand.java:[line 359],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,359,359,182,182,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,At VsmCommand.java:[line 359],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,359,359,179,179,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,26b16bcbecf853101b4a8c2750bcadb5,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmCommand.java,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmCommand,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,336,363,0,491,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In method com.cloud.utils.cisco.n1kv.vsm.VsmCommand.getPolicyMap(String),com.cloud.utils.cisco.n1kv.vsm.VsmCommand,getPolicyMap,(Ljava/lang/String;)Ljava/lang/String;,true,true,At VsmCommand.java:[line 362],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,362,362,213,213,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,At VsmCommand.java:[line 362],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,362,362,210,210,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,26b16bcbecf853101b4a8c2750bcadb5,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmCommand.java,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmCommand,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,299,330,0,530,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In method com.cloud.utils.cisco.n1kv.vsm.VsmCommand.getPortProfile(String),com.cloud.utils.cisco.n1kv.vsm.VsmCommand,getPortProfile,(Ljava/lang/String;)Ljava/lang/String;,true,true,At VsmCommand.java:[line 326],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,326,326,203,203,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,At VsmCommand.java:[line 326],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,326,326,200,200,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,800905849be271206f29f4e93620830d,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmCommand.java,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmCommand,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,299,330,0,530,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In method com.cloud.utils.cisco.n1kv.vsm.VsmCommand.getPortProfile(String),com.cloud.utils.cisco.n1kv.vsm.VsmCommand,getPortProfile,(Ljava/lang/String;)Ljava/lang/String;,true,true,At VsmCommand.java:[line 329],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,329,329,234,234,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,At VsmCommand.java:[line 329],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,329,329,231,231,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,800905849be271206f29f4e93620830d,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmCommand.java,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmCommand,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,267,293,0,470,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,"In method com.cloud.utils.cisco.n1kv.vsm.VsmCommand.getServicePolicy(String, String, boolean)",com.cloud.utils.cisco.n1kv.vsm.VsmCommand,getServicePolicy,(Ljava/lang/String;Ljava/lang/String;Z)Ljava/lang/String;,true,true,At VsmCommand.java:[line 289],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,289,289,163,163,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,At VsmCommand.java:[line 289],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,289,289,160,160,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,84794162e1be4a0dcd122534e2c78fdf,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmCommand.java,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmCommand,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,267,293,0,470,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,"In method com.cloud.utils.cisco.n1kv.vsm.VsmCommand.getServicePolicy(String, String, boolean)",com.cloud.utils.cisco.n1kv.vsm.VsmCommand,getServicePolicy,(Ljava/lang/String;Ljava/lang/String;Z)Ljava/lang/String;,true,true,At VsmCommand.java:[line 292],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,292,292,194,194,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,At VsmCommand.java:[line 292],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,292,292,191,191,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,84794162e1be4a0dcd122534e2c78fdf,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmCommand.java,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmCommand,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,135,161,0,488,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,"In method com.cloud.utils.cisco.n1kv.vsm.VsmCommand.getUpdatePortProfile(String, VsmCommand$SwitchPortMode, List)",com.cloud.utils.cisco.n1kv.vsm.VsmCommand,getUpdatePortProfile,(Ljava/lang/String;Lcom/cloud/utils/cisco/n1kv/vsm/VsmCommand$SwitchPortMode;Ljava/util/List;)Ljava/lang/String;,true,true,At VsmCommand.java:[line 157],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,157,157,163,163,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,At VsmCommand.java:[line 157],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,157,157,160,160,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6e655a0a3e13ddb365605872c675ff24,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmCommand.java,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmCommand,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,135,161,0,488,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,"In method com.cloud.utils.cisco.n1kv.vsm.VsmCommand.getUpdatePortProfile(String, VsmCommand$SwitchPortMode, List)",com.cloud.utils.cisco.n1kv.vsm.VsmCommand,getUpdatePortProfile,(Ljava/lang/String;Lcom/cloud/utils/cisco/n1kv/vsm/VsmCommand$SwitchPortMode;Ljava/util/List;)Ljava/lang/String;,true,true,At VsmCommand.java:[line 160],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,160,160,194,194,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,At VsmCommand.java:[line 160],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,160,160,191,191,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6e655a0a3e13ddb365605872c675ff24,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmCommand.java,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmCommand,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,397,423,0,475,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,"In method com.cloud.utils.cisco.n1kv.vsm.VsmCommand.getVServiceNode(String, String)",com.cloud.utils.cisco.n1kv.vsm.VsmCommand,getVServiceNode,(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,true,true,At VsmCommand.java:[line 419],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,419,419,169,169,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,At VsmCommand.java:[line 419],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,419,419,166,166,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,670f1f91ba300fa67344cf7e82f460e0,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmCommand.java,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmCommand,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,com.cloud.utils.cisco.n1kv.vsm.VsmCommand,397,423,0,475,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,"In method com.cloud.utils.cisco.n1kv.vsm.VsmCommand.getVServiceNode(String, String)",com.cloud.utils.cisco.n1kv.vsm.VsmCommand,getVServiceNode,(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,true,true,At VsmCommand.java:[line 422],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,true,422,422,209,209,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,At VsmCommand.java:[line 422],com.cloud.utils.cisco.n1kv.vsm.VsmCommand,422,422,206,206,VsmCommand.java,com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmCommand.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,670f1f91ba300fa67344cf7e82f460e0,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmPolicyMapResponse.java,com.cloud.utils.cisco.n1kv.vsm.VsmPolicyMapResponse,VsmPolicyMapResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmPolicyMapResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmPolicyMapResponse.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmPolicyMapResponse,com.cloud.utils.cisco.n1kv.vsm.VsmPolicyMapResponse,true,com.cloud.utils.cisco.n1kv.vsm.VsmPolicyMapResponse,61,83,0,501,VsmPolicyMapResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmPolicyMapResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmPolicyMapResponse.java,In method com.cloud.utils.cisco.n1kv.vsm.VsmPolicyMapResponse.parseData(Node),com.cloud.utils.cisco.n1kv.vsm.VsmPolicyMapResponse,parseData,(Lorg/w3c/dom/Node;)V,false,true,At VsmPolicyMapResponse.java:[line 81],com.cloud.utils.cisco.n1kv.vsm.VsmPolicyMapResponse,true,81,81,227,227,VsmPolicyMapResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmPolicyMapResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmPolicyMapResponse.java,At VsmPolicyMapResponse.java:[line 81],com.cloud.utils.cisco.n1kv.vsm.VsmPolicyMapResponse,81,81,224,224,VsmPolicyMapResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmPolicyMapResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmPolicyMapResponse.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ad92acfdeb64a4a7d4cedfdb26a07be4,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmPortProfileResponse.java,com.cloud.utils.cisco.n1kv.vsm.VsmPortProfileResponse,VsmPortProfileResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmPortProfileResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmPortProfileResponse.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmPortProfileResponse,com.cloud.utils.cisco.n1kv.vsm.VsmPortProfileResponse,true,com.cloud.utils.cisco.n1kv.vsm.VsmPortProfileResponse,67,98,0,555,VsmPortProfileResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmPortProfileResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmPortProfileResponse.java,In method com.cloud.utils.cisco.n1kv.vsm.VsmPortProfileResponse.parseData(Node),com.cloud.utils.cisco.n1kv.vsm.VsmPortProfileResponse,parseData,(Lorg/w3c/dom/Node;)V,false,true,At VsmPortProfileResponse.java:[line 96],com.cloud.utils.cisco.n1kv.vsm.VsmPortProfileResponse,true,96,96,259,259,VsmPortProfileResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmPortProfileResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmPortProfileResponse.java,At VsmPortProfileResponse.java:[line 96],com.cloud.utils.cisco.n1kv.vsm.VsmPortProfileResponse,96,96,256,256,VsmPortProfileResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmPortProfileResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmPortProfileResponse.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,701d3223f3971647b8494367ab4a65f7,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmResponse.java,com.cloud.utils.cisco.n1kv.vsm.VsmResponse,VsmResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmResponse,com.cloud.utils.cisco.n1kv.vsm.VsmResponse,true,com.cloud.utils.cisco.n1kv.vsm.VsmResponse,96,110,0,354,VsmResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,In method com.cloud.utils.cisco.n1kv.vsm.VsmResponse.initialize(),com.cloud.utils.cisco.n1kv.vsm.VsmResponse,initialize,()V,false,true,At VsmResponse.java:[line 104],com.cloud.utils.cisco.n1kv.vsm.VsmResponse,true,104,104,89,89,VsmResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,At VsmResponse.java:[line 104],com.cloud.utils.cisco.n1kv.vsm.VsmResponse,104,104,86,86,VsmResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c791a54f19fe2d519381f73977b1cb57,0,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VsmResponse.java,com.cloud.utils.cisco.n1kv.vsm.VsmResponse,VsmResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,In class com.cloud.utils.cisco.n1kv.vsm.VsmResponse,com.cloud.utils.cisco.n1kv.vsm.VsmResponse,true,com.cloud.utils.cisco.n1kv.vsm.VsmResponse,96,110,0,354,VsmResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,In method com.cloud.utils.cisco.n1kv.vsm.VsmResponse.initialize(),com.cloud.utils.cisco.n1kv.vsm.VsmResponse,initialize,()V,false,true,At VsmResponse.java:[line 106],com.cloud.utils.cisco.n1kv.vsm.VsmResponse,true,106,106,121,121,VsmResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,At VsmResponse.java:[line 106],com.cloud.utils.cisco.n1kv.vsm.VsmResponse,106,106,118,118,VsmResponse.java,com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,java/com/cloud/utils/cisco/n1kv/vsm/VsmResponse.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c791a54f19fe2d519381f73977b1cb57,1,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
