ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In ResultConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,121,124,0,96,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone.noResult(),org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,noResult,()Lorg/eclipse/che/api/core/jsonrpc/commons/reception/ConsumerConfiguratorNoneToNone;,false,true,At ResultConfiguratorFromNone.java:[line 121],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,121,121,30,30,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,At ResultConfiguratorFromNone.java:[line 121],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,121,121,27,27,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,af7dfb5691be32325bbd56c38dbf7d4c,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In ResultConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,111,117,0,103,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone.resultAsBoolean(),org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,resultAsBoolean,()Lorg/eclipse/che/api/core/jsonrpc/commons/reception/FunctionConfiguratorNoneToOne;,false,true,At ResultConfiguratorFromNone.java:[line 111],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,111,111,35,35,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,At ResultConfiguratorFromNone.java:[line 111],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,111,111,32,32,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,66b472acd4be1f65e30812b7283017f1,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In ResultConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,101,107,0,103,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone.resultAsDouble(),org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,resultAsDouble,()Lorg/eclipse/che/api/core/jsonrpc/commons/reception/FunctionConfiguratorNoneToOne;,false,true,At ResultConfiguratorFromNone.java:[line 101],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,101,101,35,35,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,At ResultConfiguratorFromNone.java:[line 101],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,101,101,32,32,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8ce353dbd99cec707e32cd441e118d5,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In ResultConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,80,87,0,140,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone.resultAsDto(Class),org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,resultAsDto,(Ljava/lang/Class;)Lorg/eclipse/che/api/core/jsonrpc/commons/reception/FunctionConfiguratorNoneToOne;,false,true,At ResultConfiguratorFromNone.java:[line 81],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,81,81,41,41,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,At ResultConfiguratorFromNone.java:[line 81],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,81,81,38,38,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,cebc795ef9e36fe371bce510b7c9205b,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In ResultConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,70,76,0,103,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone.resultAsListOfBoolean(),org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,resultAsListOfBoolean,()Lorg/eclipse/che/api/core/jsonrpc/commons/reception/FunctionConfiguratorNoneToMany;,false,true,At ResultConfiguratorFromNone.java:[line 70],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,70,70,35,35,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,At ResultConfiguratorFromNone.java:[line 70],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,70,70,32,32,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,de5ac361fbc760ece637cbd735760dd6,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In ResultConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,60,66,0,103,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone.resultAsListOfDouble(),org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,resultAsListOfDouble,()Lorg/eclipse/che/api/core/jsonrpc/commons/reception/FunctionConfiguratorNoneToMany;,false,true,At ResultConfiguratorFromNone.java:[line 60],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,60,60,35,35,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,At ResultConfiguratorFromNone.java:[line 60],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,60,60,32,32,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,87d50e1c4b93c873feaae52ee6443123,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In ResultConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,39,46,0,140,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone.resultAsListOfDto(Class),org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,resultAsListOfDto,(Ljava/lang/Class;)Lorg/eclipse/che/api/core/jsonrpc/commons/reception/FunctionConfiguratorNoneToMany;,false,true,At ResultConfiguratorFromNone.java:[line 40],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,40,40,41,41,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,At ResultConfiguratorFromNone.java:[line 40],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,40,40,38,38,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,850b4aeea6ffb213608d77fac1c9120f,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In ResultConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,50,56,0,103,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone.resultAsListOfString(),org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,resultAsListOfString,()Lorg/eclipse/che/api/core/jsonrpc/commons/reception/FunctionConfiguratorNoneToMany;,false,true,At ResultConfiguratorFromNone.java:[line 50],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,50,50,35,35,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,At ResultConfiguratorFromNone.java:[line 50],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,50,50,32,32,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7820eb5bacbc3f7c23ec25d27101940e,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In ResultConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,91,97,0,103,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone.resultAsString(),org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,resultAsString,()Lorg/eclipse/che/api/core/jsonrpc/commons/reception/FunctionConfiguratorNoneToOne;,false,true,At ResultConfiguratorFromNone.java:[line 91],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,true,91,91,35,35,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,At ResultConfiguratorFromNone.java:[line 91],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromNone,91,91,32,32,ResultConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,fd3a5bbd138d0fa0b8cd4fe187456aed,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In ResultConfiguratorFromOne.java,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne,ResultConfiguratorFromOne.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromOne.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromOne.java,In class org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne,true,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne,145,153,0,125,ResultConfiguratorFromOne.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromOne.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromOne.java,In method org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne.resultAsBoolean(),org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne,resultAsBoolean,()Lorg/eclipse/che/api/core/jsonrpc/commons/reception/FunctionConfiguratorOneToOne;,false,true,At ResultConfiguratorFromOne.java:[line 145],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne,true,145,145,35,35,ResultConfiguratorFromOne.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromOne.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromOne.java,At ResultConfiguratorFromOne.java:[line 145],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne,145,145,32,32,ResultConfiguratorFromOne.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromOne.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromOne.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,be51be2088dfd01193d64e4df668d400,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In ResultConfiguratorFromOne.java,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne,ResultConfiguratorFromOne.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromOne.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromOne.java,In class org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne,true,org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne,133,141,0,125,ResultConfiguratorFromOne.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromOne.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromOne.java,In method org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne.resultAsDouble(),org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne,resultAsDouble,()Lorg/eclipse/che/api/core/jsonrpc/commons/reception/FunctionConfiguratorOneToOne;,false,true,At ResultConfiguratorFromOne.java:[line 133],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne,true,133,133,35,35,ResultConfiguratorFromOne.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromOne.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromOne.java,At ResultConfiguratorFromOne.java:[line 133],org.eclipse.che.api.core.jsonrpc.commons.reception.ResultConfiguratorFromOne,133,133,32,32,ResultConfiguratorFromOne.java,org/eclipse/che/api/core/jsonrpc/commons/reception/ResultConfiguratorFromOne.java,java\org\eclipse\che\api\core\jsonrpc\commons\reception\ResultConfiguratorFromOne.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,17b5136089ffa3b54962afd54d27b6eb,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
